Title,Named-entity,Sentence
Brad Pitt,1976,"The Vampire Chronicles, based on Anne Rice's 1976 novel of the same name."
Brad Pitt,1995,"In 1995, Pitt starred alongside Morgan Freeman, Gwyneth Paltrow, and Kevin Spacey in the crime thriller Seven, playing a detective on the trail of a serial killer who preys on people he considers guilty of the Seven Deadly Sins."
Brad Pitt,Pitt,"In 1995, Pitt starred alongside Morgan Freeman, Gwyneth Paltrow, and Kevin Spacey in the crime thriller Seven, playing a detective on the trail of a serial killer who preys on people he considers guilty of the Seven Deadly Sins."
Brad Pitt,Morgan Freeman,"In 1995, Pitt starred alongside Morgan Freeman, Gwyneth Paltrow, and Kevin Spacey in the crime thriller Seven, playing a detective on the trail of a serial killer who preys on people he considers guilty of the Seven Deadly Sins."
Brad Pitt,Gwyneth Paltrow,"In 1995, Pitt starred alongside Morgan Freeman, Gwyneth Paltrow, and Kevin Spacey in the crime thriller Seven, playing a detective on the trail of a serial killer who preys on people he considers guilty of the Seven Deadly Sins."
Brad Pitt,Kevin Spacey,"In 1995, Pitt starred alongside Morgan Freeman, Gwyneth Paltrow, and Kevin Spacey in the crime thriller Seven, playing a detective on the trail of a serial killer who preys on people he considers guilty of the Seven Deadly Sins."
Brad Pitt,Seven,"In 1995, Pitt starred alongside Morgan Freeman, Gwyneth Paltrow, and Kevin Spacey in the crime thriller Seven, playing a detective on the trail of a serial killer who preys on people he considers guilty of the Seven Deadly Sins."
Brad Pitt,the Seven Deadly Sins,"In 1995, Pitt starred alongside Morgan Freeman, Gwyneth Paltrow, and Kevin Spacey in the crime thriller Seven, playing a detective on the trail of a serial killer who preys on people he considers guilty of the Seven Deadly Sins."
Brad Pitt,The following year,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,1996,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,Lorenzo Carcaterra's,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,1999,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,Pitt,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,Tyler Durden,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,Fight Club,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,Pitt,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,Irish,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,Guy Ritchie's,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,2000,"The following year, he appeared in the legal drama Sleepers (1996), based on Lorenzo Carcaterra's novel of the same name.19992003: Rise to prominenceIn 1999, Pitt portrayed Tyler Durden in Fight Club,Pitt was cast as an Irish Traveller boxer with a barely intelligible accent in Guy Ritchie's 2000 gangster film Snatch."
Brad Pitt,"November 22, 2001","On November 22, 2001, Pitt made a guest appearance in the eighth season of the television series Friends, playing a man with a grudge against Rachel Green, played by Jennifer Aniston, to whom Pitt was married at the time.20042008:"
Brad Pitt,Pitt,"On November 22, 2001, Pitt made a guest appearance in the eighth season of the television series Friends, playing a man with a grudge against Rachel Green, played by Jennifer Aniston, to whom Pitt was married at the time.20042008:"
Brad Pitt,the eighth season,"On November 22, 2001, Pitt made a guest appearance in the eighth season of the television series Friends, playing a man with a grudge against Rachel Green, played by Jennifer Aniston, to whom Pitt was married at the time.20042008:"
Brad Pitt,Friends,"On November 22, 2001, Pitt made a guest appearance in the eighth season of the television series Friends, playing a man with a grudge against Rachel Green, played by Jennifer Aniston, to whom Pitt was married at the time.20042008:"
Brad Pitt,Rachel Green,"On November 22, 2001, Pitt made a guest appearance in the eighth season of the television series Friends, playing a man with a grudge against Rachel Green, played by Jennifer Aniston, to whom Pitt was married at the time.20042008:"
Brad Pitt,Jennifer Aniston,"On November 22, 2001, Pitt made a guest appearance in the eighth season of the television series Friends, playing a man with a grudge against Rachel Green, played by Jennifer Aniston, to whom Pitt was married at the time.20042008:"
Brad Pitt,Pitt,"On November 22, 2001, Pitt made a guest appearance in the eighth season of the television series Friends, playing a man with a grudge against Rachel Green, played by Jennifer Aniston, to whom Pitt was married at the time.20042008:"
Brad Pitt,two,"Worldwide recognitionPitt had two major film roles in 2004, starring as Achilles in Troy, and reprising his role, Rusty Ryan, in the sequel Ocean's Twelve."
Brad Pitt,2004,"Worldwide recognitionPitt had two major film roles in 2004, starring as Achilles in Troy, and reprising his role, Rusty Ryan, in the sequel Ocean's Twelve."
Brad Pitt,Achilles,"Worldwide recognitionPitt had two major film roles in 2004, starring as Achilles in Troy, and reprising his role, Rusty Ryan, in the sequel Ocean's Twelve."
Brad Pitt,Troy,"Worldwide recognitionPitt had two major film roles in 2004, starring as Achilles in Troy, and reprising his role, Rusty Ryan, in the sequel Ocean's Twelve."
Brad Pitt,Rusty Ryan,"Worldwide recognitionPitt had two major film roles in 2004, starring as Achilles in Troy, and reprising his role, Rusty Ryan, in the sequel Ocean's Twelve."
Brad Pitt,Twelve,"Worldwide recognitionPitt had two major film roles in 2004, starring as Achilles in Troy, and reprising his role, Rusty Ryan, in the sequel Ocean's Twelve."
Brad Pitt,six months,"He spent six months sword training before the filming of Troy, based on the Iliad."
Brad Pitt,Troy,"He spent six months sword training before the filming of Troy, based on the Iliad."
Brad Pitt,Iliad,"He spent six months sword training before the filming of Troy, based on the Iliad."
Brad Pitt,Pitt,"For his next film, Pitt starred opposite Cate Blanchett in Alejandro Gonzlez Irritu's multi-narrative drama Babel (2006).Reprising his role as Rusty Ryan in a third picture, Pitt starred in 2007's Ocean's Thirteen."
Brad Pitt,Cate Blanchett,"For his next film, Pitt starred opposite Cate Blanchett in Alejandro Gonzlez Irritu's multi-narrative drama Babel (2006).Reprising his role as Rusty Ryan in a third picture, Pitt starred in 2007's Ocean's Thirteen."
Brad Pitt,Alejandro Gonzlez Irritu,"For his next film, Pitt starred opposite Cate Blanchett in Alejandro Gonzlez Irritu's multi-narrative drama Babel (2006).Reprising his role as Rusty Ryan in a third picture, Pitt starred in 2007's Ocean's Thirteen."
Brad Pitt,Rusty Ryan,"For his next film, Pitt starred opposite Cate Blanchett in Alejandro Gonzlez Irritu's multi-narrative drama Babel (2006).Reprising his role as Rusty Ryan in a third picture, Pitt starred in 2007's Ocean's Thirteen."
Brad Pitt,third,"For his next film, Pitt starred opposite Cate Blanchett in Alejandro Gonzlez Irritu's multi-narrative drama Babel (2006).Reprising his role as Rusty Ryan in a third picture, Pitt starred in 2007's Ocean's Thirteen."
Brad Pitt,Pitt,"For his next film, Pitt starred opposite Cate Blanchett in Alejandro Gonzlez Irritu's multi-narrative drama Babel (2006).Reprising his role as Rusty Ryan in a third picture, Pitt starred in 2007's Ocean's Thirteen."
Brad Pitt,2007,"For his next film, Pitt starred opposite Cate Blanchett in Alejandro Gonzlez Irritu's multi-narrative drama Babel (2006).Reprising his role as Rusty Ryan in a third picture, Pitt starred in 2007's Ocean's Thirteen."
Brad Pitt,Ocean,"For his next film, Pitt starred opposite Cate Blanchett in Alejandro Gonzlez Irritu's multi-narrative drama Babel (2006).Reprising his role as Rusty Ryan in a third picture, Pitt starred in 2007's Ocean's Thirteen."
Brad Pitt,Thirteen,"For his next film, Pitt starred opposite Cate Blanchett in Alejandro Gonzlez Irritu's multi-narrative drama Babel (2006).Reprising his role as Rusty Ryan in a third picture, Pitt starred in 2007's Ocean's Thirteen."
Brad Pitt,Pitt,"Pitt's next appearance was in the 2008 black comedy Burn After Reading, his first collaboration with the Coen brothers."
Brad Pitt,2008,"Pitt's next appearance was in the 2008 black comedy Burn After Reading, his first collaboration with the Coen brothers."
Brad Pitt,first,"Pitt's next appearance was in the 2008 black comedy Burn After Reading, his first collaboration with the Coen brothers."
Brad Pitt,Coen,"Pitt's next appearance was in the 2008 black comedy Burn After Reading, his first collaboration with the Coen brothers."
Brad Pitt,Guardian,"The film received a positive reception from critics, with The Guardian calling it ""a tightly wound, slickly plotted spy comedy"", all in the category for Best Actor."
Brad Pitt,thirteen,"The film received thirteen Academy Award nominations, and grossed $329million at the box office worldwide.2009present: Established actorPitt's next leading role came in 2009 with the Quentin Tarantino-directed war film Inglourious Basterds, which premiered at the 2009 Cannes Film Festival."
Brad Pitt,329million,"The film received thirteen Academy Award nominations, and grossed $329million at the box office worldwide.2009present: Established actorPitt's next leading role came in 2009 with the Quentin Tarantino-directed war film Inglourious Basterds, which premiered at the 2009 Cannes Film Festival."
Brad Pitt,2009,"The film received thirteen Academy Award nominations, and grossed $329million at the box office worldwide.2009present: Established actorPitt's next leading role came in 2009 with the Quentin Tarantino-directed war film Inglourious Basterds, which premiered at the 2009 Cannes Film Festival."
Brad Pitt,Quentin Tarantino,"The film received thirteen Academy Award nominations, and grossed $329million at the box office worldwide.2009present: Established actorPitt's next leading role came in 2009 with the Quentin Tarantino-directed war film Inglourious Basterds, which premiered at the 2009 Cannes Film Festival."
Brad Pitt,Inglourious Basterds,"The film received thirteen Academy Award nominations, and grossed $329million at the box office worldwide.2009present: Established actorPitt's next leading role came in 2009 with the Quentin Tarantino-directed war film Inglourious Basterds, which premiered at the 2009 Cannes Film Festival."
Brad Pitt,2009,"The film received thirteen Academy Award nominations, and grossed $329million at the box office worldwide.2009present: Established actorPitt's next leading role came in 2009 with the Quentin Tarantino-directed war film Inglourious Basterds, which premiered at the 2009 Cannes Film Festival."
Brad Pitt,Cannes Film Festival,"The film received thirteen Academy Award nominations, and grossed $329million at the box office worldwide.2009present: Established actorPitt's next leading role came in 2009 with the Quentin Tarantino-directed war film Inglourious Basterds, which premiered at the 2009 Cannes Film Festival."
Brad Pitt,Jackie Cogan,"His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on the novel Cogan's Trade by George V. Higgins."
Brad Pitt,Andrew Dominik's,"His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on the novel Cogan's Trade by George V. Higgins."
Brad Pitt,Killing Them Softly,"His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on the novel Cogan's Trade by George V. Higgins."
Brad Pitt,Cogan's Trade,"His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on the novel Cogan's Trade by George V. Higgins."
Brad Pitt,George V. Higgins,"His next role was as mob hitman Jackie Cogan in Andrew Dominik's 2012 Killing Them Softly, based on the novel Cogan's Trade by George V. Higgins."
Brad Pitt,Pitt,"Pitt starred in Fury, a World War II film directed and written by David Ayer, and co-starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Pea, and Jason Issacs."
Brad Pitt,Fury,"Pitt starred in Fury, a World War II film directed and written by David Ayer, and co-starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Pea, and Jason Issacs."
Brad Pitt,World War II,"Pitt starred in Fury, a World War II film directed and written by David Ayer, and co-starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Pea, and Jason Issacs."
Brad Pitt,David Ayer,"Pitt starred in Fury, a World War II film directed and written by David Ayer, and co-starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Pea, and Jason Issacs."
Brad Pitt,Shia LaBeouf,"Pitt starred in Fury, a World War II film directed and written by David Ayer, and co-starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Pea, and Jason Issacs."
Brad Pitt,Logan Lerman,"Pitt starred in Fury, a World War II film directed and written by David Ayer, and co-starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Pea, and Jason Issacs."
Brad Pitt,Jon Bernthal,"Pitt starred in Fury, a World War II film directed and written by David Ayer, and co-starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Pea, and Jason Issacs."
Brad Pitt,Michael Pea,"Pitt starred in Fury, a World War II film directed and written by David Ayer, and co-starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Pea, and Jason Issacs."
Brad Pitt,Jason Issacs,"Pitt starred in Fury, a World War II film directed and written by David Ayer, and co-starring Shia LaBeouf, Logan Lerman, Jon Bernthal, Michael Pea, and Jason Issacs."
Brad Pitt,2017,"A 2017 sequel to World War Z was in announced in 2016, For his performance in the film, he received awards for Best Supporting Actor at the Academy Awards, Golden Globe Awards, BAFTA Awards, Screen Actors Guild Awards, and Critics'Critics' Choice Movie Awards."
Brad Pitt,World War Z,"A 2017 sequel to World War Z was in announced in 2016, For his performance in the film, he received awards for Best Supporting Actor at the Academy Awards, Golden Globe Awards, BAFTA Awards, Screen Actors Guild Awards, and Critics'Critics' Choice Movie Awards."
Brad Pitt,2016,"A 2017 sequel to World War Z was in announced in 2016, For his performance in the film, he received awards for Best Supporting Actor at the Academy Awards, Golden Globe Awards, BAFTA Awards, Screen Actors Guild Awards, and Critics'Critics' Choice Movie Awards."
Brad Pitt,the Academy Awards,"A 2017 sequel to World War Z was in announced in 2016, For his performance in the film, he received awards for Best Supporting Actor at the Academy Awards, Golden Globe Awards, BAFTA Awards, Screen Actors Guild Awards, and Critics'Critics' Choice Movie Awards."
Brad Pitt,Golden Globe Awards,"A 2017 sequel to World War Z was in announced in 2016, For his performance in the film, he received awards for Best Supporting Actor at the Academy Awards, Golden Globe Awards, BAFTA Awards, Screen Actors Guild Awards, and Critics'Critics' Choice Movie Awards."
Brad Pitt,BAFTA Awards,"A 2017 sequel to World War Z was in announced in 2016, For his performance in the film, he received awards for Best Supporting Actor at the Academy Awards, Golden Globe Awards, BAFTA Awards, Screen Actors Guild Awards, and Critics'Critics' Choice Movie Awards."
Brad Pitt,Screen Actors Guild Awards,"A 2017 sequel to World War Z was in announced in 2016, For his performance in the film, he received awards for Best Supporting Actor at the Academy Awards, Golden Globe Awards, BAFTA Awards, Screen Actors Guild Awards, and Critics'Critics' Choice Movie Awards."
Brad Pitt,Critics'Critics,"A 2017 sequel to World War Z was in announced in 2016, For his performance in the film, he received awards for Best Supporting Actor at the Academy Awards, Golden Globe Awards, BAFTA Awards, Screen Actors Guild Awards, and Critics'Critics' Choice Movie Awards."
Brad Pitt,Hollywood,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,BAFTA Awards: Critics' Choice Awards,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Golden Globe Awards,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Screen Actors Guild Awards,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Pitt,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Hollywood,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Margot Robbie,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Babylon,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Damien ChazelleIn 2021,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Pitt,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,French,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Damien Quintard,"Accolades for Once Upon a Time in Hollywood:Academy Awards: BAFTA Awards: Critics' Choice Awards: Golden Globe Awards: Screen Actors Guild Awards: Pitt will next star alongside his Once Upon a Time in Hollywood co-star Margot Robbie in Babylon directed by Damien ChazelleIn 2021, Pitt entered the recording business by creating a company with French record producer Damien Quintard."
Brad Pitt,Pitt,"Set in Pitt's Chteau Miraval, Correns-Chateau Miraval in South of France, Miraval Studios will re-open in 2022 after two decades of inactivity."
Brad Pitt,Chteau Miraval,"Set in Pitt's Chteau Miraval, Correns-Chateau Miraval in South of France, Miraval Studios will re-open in 2022 after two decades of inactivity."
Brad Pitt,Correns-Chateau Miraval,"Set in Pitt's Chteau Miraval, Correns-Chateau Miraval in South of France, Miraval Studios will re-open in 2022 after two decades of inactivity."
Brad Pitt,France,"Set in Pitt's Chteau Miraval, Correns-Chateau Miraval in South of France, Miraval Studios will re-open in 2022 after two decades of inactivity."
Brad Pitt,Miraval Studios,"Set in Pitt's Chteau Miraval, Correns-Chateau Miraval in South of France, Miraval Studios will re-open in 2022 after two decades of inactivity."
Brad Pitt,2022,"Set in Pitt's Chteau Miraval, Correns-Chateau Miraval in South of France, Miraval Studios will re-open in 2022 after two decades of inactivity."
Brad Pitt,two decades,"Set in Pitt's Chteau Miraval, Correns-Chateau Miraval in South of France, Miraval Studios will re-open in 2022 after two decades of inactivity."
Brad Pitt,Pink Floyd,"The previous version of the studio was one of the most iconic studios in the world, producing the records for Pink Floyd, the Cranberries, AC/DC, Sade and Muse, among others."
Brad Pitt,Cranberries,"The previous version of the studio was one of the most iconic studios in the world, producing the records for Pink Floyd, the Cranberries, AC/DC, Sade and Muse, among others."
Brad Pitt,AC/DC,"The previous version of the studio was one of the most iconic studios in the world, producing the records for Pink Floyd, the Cranberries, AC/DC, Sade and Muse, among others."
Brad Pitt,Sade,"The previous version of the studio was one of the most iconic studios in the world, producing the records for Pink Floyd, the Cranberries, AC/DC, Sade and Muse, among others."
Brad Pitt,Muse,"The previous version of the studio was one of the most iconic studios in the world, producing the records for Pink Floyd, the Cranberries, AC/DC, Sade and Muse, among others."
Brad Pitt,University of Missouri,"Humanitarian and political causesPitt visited the University of Missouri campus in October 2004 to encourage students to vote in the 2004 U.S. presidential election,Pitt supports One Campaign, an organization aimed at combating AIDS and poverty in the developing world."
Brad Pitt,October 2004,"Humanitarian and political causesPitt visited the University of Missouri campus in October 2004 to encourage students to vote in the 2004 U.S. presidential election,Pitt supports One Campaign, an organization aimed at combating AIDS and poverty in the developing world."
Brad Pitt,2004,"Humanitarian and political causesPitt visited the University of Missouri campus in October 2004 to encourage students to vote in the 2004 U.S. presidential election,Pitt supports One Campaign, an organization aimed at combating AIDS and poverty in the developing world."
Brad Pitt,U.S.,"Humanitarian and political causesPitt visited the University of Missouri campus in October 2004 to encourage students to vote in the 2004 U.S. presidential election,Pitt supports One Campaign, an organization aimed at combating AIDS and poverty in the developing world."
Brad Pitt,Pitt,"Humanitarian and political causesPitt visited the University of Missouri campus in October 2004 to encourage students to vote in the 2004 U.S. presidential election,Pitt supports One Campaign, an organization aimed at combating AIDS and poverty in the developing world."
Brad Pitt,One,"Humanitarian and political causesPitt visited the University of Missouri campus in October 2004 to encourage students to vote in the 2004 U.S. presidential election,Pitt supports One Campaign, an organization aimed at combating AIDS and poverty in the developing world."
Brad Pitt,Pitt,"Pitt has a sustained interest in architecture,The project involves 13 architectural firms and the environmental organization Global Green USA, with several of the firms donating their services."
Brad Pitt,13,"Pitt has a sustained interest in architecture,The project involves 13 architectural firms and the environmental organization Global Green USA, with several of the firms donating their services."
Brad Pitt,Global Green USA,"Pitt has a sustained interest in architecture,The project involves 13 architectural firms and the environmental organization Global Green USA, with several of the firms donating their services."
Brad Pitt,September 2006,"In September 2006, Pitt and Jolie established a charitable organization, the Jolie-Pitt Foundation, to aid humanitarian causes around the world."
Brad Pitt,Pitt,"In September 2006, Pitt and Jolie established a charitable organization, the Jolie-Pitt Foundation, to aid humanitarian causes around the world."
Brad Pitt,Jolie,"In September 2006, Pitt and Jolie established a charitable organization, the Jolie-Pitt Foundation, to aid humanitarian causes around the world."
Brad Pitt,the Jolie-Pitt Foundation,"In September 2006, Pitt and Jolie established a charitable organization, the Jolie-Pitt Foundation, to aid humanitarian causes around the world."
Brad Pitt,Pitt,Pitt is a supporter of same-sex marriage.
Brad Pitt,September 2012,"In September 2012, Pitt reaffirmed his support of President Obama, saying, ""I am an Obama supporter and I'm backing his US election campaign."
Brad Pitt,Pitt,"In September 2012, Pitt reaffirmed his support of President Obama, saying, ""I am an Obama supporter and I'm backing his US election campaign."
Brad Pitt,Obama,"In September 2012, Pitt reaffirmed his support of President Obama, saying, ""I am an Obama supporter and I'm backing his US election campaign."
Brad Pitt,Obama,"In September 2012, Pitt reaffirmed his support of President Obama, saying, ""I am an Obama supporter and I'm backing his US election campaign."
Brad Pitt,US,"In September 2012, Pitt reaffirmed his support of President Obama, saying, ""I am an Obama supporter and I'm backing his US election campaign."
Brad Pitt,the late 1980s to early 1990s,lifeRelationshipsFrom the late 1980s to early 1990s
Brad Pitt,Pitt,", Pitt was romantically involved with several of his co-stars, including Robin Givens (Head of the Class), Jill Schoelen (Cutting Class), and Juliette Lewis (Too Young to Die? and Kalifornia)."
Brad Pitt,Robin Givens,", Pitt was romantically involved with several of his co-stars, including Robin Givens (Head of the Class), Jill Schoelen (Cutting Class), and Juliette Lewis (Too Young to Die? and Kalifornia)."
Brad Pitt,Jill Schoelen,", Pitt was romantically involved with several of his co-stars, including Robin Givens (Head of the Class), Jill Schoelen (Cutting Class), and Juliette Lewis (Too Young to Die? and Kalifornia)."
Brad Pitt,Juliette Lewis,", Pitt was romantically involved with several of his co-stars, including Robin Givens (Head of the Class), Jill Schoelen (Cutting Class), and Juliette Lewis (Too Young to Die? and Kalifornia)."
Brad Pitt,Kalifornia,", Pitt was romantically involved with several of his co-stars, including Robin Givens (Head of the Class), Jill Schoelen (Cutting Class), and Juliette Lewis (Too Young to Die? and Kalifornia)."
Brad Pitt,Pitt,"Subsequently, Pitt had a much-publicized romance and engagement to his Seven co-star, Gwyneth Paltrow, whom he dated from 1994 to 1997.Pitt met actress Jennifer Aniston in 1998 and they married in a private wedding ceremony in Malibu,Malibu on July 29, 2000.During Pitt's divorce proceedings, his involvement with his Mr. & Mrs. Smith co-star Angelina Jolie attracted media attention."
Brad Pitt,Seven,"Subsequently, Pitt had a much-publicized romance and engagement to his Seven co-star, Gwyneth Paltrow, whom he dated from 1994 to 1997.Pitt met actress Jennifer Aniston in 1998 and they married in a private wedding ceremony in Malibu,Malibu on July 29, 2000.During Pitt's divorce proceedings, his involvement with his Mr. & Mrs. Smith co-star Angelina Jolie attracted media attention."
Brad Pitt,Gwyneth Paltrow,"Subsequently, Pitt had a much-publicized romance and engagement to his Seven co-star, Gwyneth Paltrow, whom he dated from 1994 to 1997.Pitt met actress Jennifer Aniston in 1998 and they married in a private wedding ceremony in Malibu,Malibu on July 29, 2000.During Pitt's divorce proceedings, his involvement with his Mr. & Mrs. Smith co-star Angelina Jolie attracted media attention."
Brad Pitt,1994,"Subsequently, Pitt had a much-publicized romance and engagement to his Seven co-star, Gwyneth Paltrow, whom he dated from 1994 to 1997.Pitt met actress Jennifer Aniston in 1998 and they married in a private wedding ceremony in Malibu,Malibu on July 29, 2000.During Pitt's divorce proceedings, his involvement with his Mr. & Mrs. Smith co-star Angelina Jolie attracted media attention."
