Title,Named-entity,Sentence
Barack Obama,Sekolah Dasar,"From age six to ten, he attended local Indonesian-language schools: Sekolah Dasar Katolik Santo Fransiskus Asisi (St. Francis of Assisi Catholic Elementary School) for two years and Sekolah Dasar Negeri Menteng 01 (State Elementary School Menteng 01) for one and a half years, supplemented by English-language Calvert School homeschooling by his mother."
Barack Obama,Negeri Menteng,"From age six to ten, he attended local Indonesian-language schools: Sekolah Dasar Katolik Santo Fransiskus Asisi (St. Francis of Assisi Catholic Elementary School) for two years and Sekolah Dasar Negeri Menteng 01 (State Elementary School Menteng 01) for one and a half years, supplemented by English-language Calvert School homeschooling by his mother."
Barack Obama,State Elementary School Menteng 01,"From age six to ten, he attended local Indonesian-language schools: Sekolah Dasar Katolik Santo Fransiskus Asisi (St. Francis of Assisi Catholic Elementary School) for two years and Sekolah Dasar Negeri Menteng 01 (State Elementary School Menteng 01) for one and a half years, supplemented by English-language Calvert School homeschooling by his mother."
Barack Obama,one and a half years,"From age six to ten, he attended local Indonesian-language schools: Sekolah Dasar Katolik Santo Fransiskus Asisi (St. Francis of Assisi Catholic Elementary School) for two years and Sekolah Dasar Negeri Menteng 01 (State Elementary School Menteng 01) for one and a half years, supplemented by English-language Calvert School homeschooling by his mother."
Barack Obama,English,"From age six to ten, he attended local Indonesian-language schools: Sekolah Dasar Katolik Santo Fransiskus Asisi (St. Francis of Assisi Catholic Elementary School) for two years and Sekolah Dasar Negeri Menteng 01 (State Elementary School Menteng 01) for one and a half years, supplemented by English-language Calvert School homeschooling by his mother."
Barack Obama,Calvert School,"From age six to ten, he attended local Indonesian-language schools: Sekolah Dasar Katolik Santo Fransiskus Asisi (St. Francis of Assisi Catholic Elementary School) for two years and Sekolah Dasar Negeri Menteng 01 (State Elementary School Menteng 01) for one and a half years, supplemented by English-language Calvert School homeschooling by his mother."
Barack Obama,Maraniss,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,2012,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,pp,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,216,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,221,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,230,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,1971,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,Obama,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,Honolulu,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,Madelyn,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,Stanley Dunham,"Maraniss (2012), pp. 216, 221, 230, 234244.In 1971, Obama returned to Honolulu to live with his maternal grandparents, Madelyn and Stanley Dunham."
Barack Obama,Punahou Schoola,He attended Punahou Schoola private University-college preparatory schoolwith the aid of a scholarship from fifth grade until he graduated from high school in 1979.
Barack Obama,fifth,He attended Punahou Schoola private University-college preparatory schoolwith the aid of a scholarship from fifth grade until he graduated from high school in 1979.
Barack Obama,1979,He attended Punahou Schoola private University-college preparatory schoolwith the aid of a scholarship from fifth grade until he graduated from high school in 1979.
Barack Obama,Obama," Obama (1995, 2004), Chapters 3 and 4."
Barack Obama,1995," Obama (1995, 2004), Chapters 3 and 4."
Barack Obama,2004," Obama (1995, 2004), Chapters 3 and 4."
Barack Obama,Scott,"Scott (2012), pp. 131134."
Barack Obama,2012,"Scott (2012), pp. 131134."
Barack Obama,2012,"Maraniss (2012), pp. 264269."
Barack Obama,pp,"Maraniss (2012), pp. 264269."
Barack Obama,264269,"Maraniss (2012), pp. 264269."
Barack Obama,Obama,"In his youth, Obama went by the nickname ""Barry""."
Barack Obama,Barry,"In his youth, Obama went by the nickname ""Barry""."
Barack Obama,Obama,"Obama lived with his mother and half-sister, Maya Soetoro-Maya Soetoro, in Hawaii for three years from 1972 to 1975 while his mother was a graduate student in anthropology at the University of Hawaii."
Barack Obama,half,"Obama lived with his mother and half-sister, Maya Soetoro-Maya Soetoro, in Hawaii for three years from 1972 to 1975 while his mother was a graduate student in anthropology at the University of Hawaii."
Barack Obama,Maya Soetoro-Maya Soetoro,"Obama lived with his mother and half-sister, Maya Soetoro-Maya Soetoro, in Hawaii for three years from 1972 to 1975 while his mother was a graduate student in anthropology at the University of Hawaii."
Barack Obama,Hawaii,"Obama lived with his mother and half-sister, Maya Soetoro-Maya Soetoro, in Hawaii for three years from 1972 to 1975 while his mother was a graduate student in anthropology at the University of Hawaii."
Barack Obama,three years,"Obama lived with his mother and half-sister, Maya Soetoro-Maya Soetoro, in Hawaii for three years from 1972 to 1975 while his mother was a graduate student in anthropology at the University of Hawaii."
Barack Obama,the University of Hawaii,"Obama lived with his mother and half-sister, Maya Soetoro-Maya Soetoro, in Hawaii for three years from 1972 to 1975 while his mother was a graduate student in anthropology at the University of Hawaii."
Barack Obama,Scott,"Scott (2011), pp. 139157."
Barack Obama,2011,"Scott (2011), pp. 139157."
Barack Obama,pp,"Scott (2011), pp. 139157."
Barack Obama,139157,"Scott (2011), pp. 139157."
Barack Obama,2012,"Maraniss (2012), pp. 279281."
Barack Obama,pp,"Maraniss (2012), pp. 279281."
Barack Obama,279281,"Maraniss (2012), pp. 279281."
Barack Obama,Obama,"Obama chose to stay in Hawaii when his mother and half-sister returned to Indonesia in 1975, so his mother could begin anthropology field work."
Barack Obama,Hawaii,"Obama chose to stay in Hawaii when his mother and half-sister returned to Indonesia in 1975, so his mother could begin anthropology field work."
Barack Obama,half,"Obama chose to stay in Hawaii when his mother and half-sister returned to Indonesia in 1975, so his mother could begin anthropology field work."
Barack Obama,Indonesia,"Obama chose to stay in Hawaii when his mother and half-sister returned to Indonesia in 1975, so his mother could begin anthropology field work."
Barack Obama,1975,"Obama chose to stay in Hawaii when his mother and half-sister returned to Indonesia in 1975, so his mother could begin anthropology field work."
Barack Obama,Scott,"Scott (2011), pp. 157194."
Barack Obama,2011,"Scott (2011), pp. 157194."
Barack Obama,pp,"Scott (2011), pp. 157194."
Barack Obama,157194,"Scott (2011), pp. 157194."
Barack Obama,2012,"Maraniss (2012), pp. 279281, 324326."
Barack Obama,pp,"Maraniss (2012), pp. 279281, 324326."
Barack Obama,279281,"Maraniss (2012), pp. 279281, 324326."
Barack Obama,324326,"Maraniss (2012), pp. 279281, 324326."
Barack Obama,the next two decades,"His mother spent most of the next two decades in Indonesia, divorcing Lolo in 1980 and earning a PhD degree in 1992, before dying in 1995 in Hawaii following unsuccessful treatment for ovarian and uterine cancer."
Barack Obama,Indonesia,"His mother spent most of the next two decades in Indonesia, divorcing Lolo in 1980 and earning a PhD degree in 1992, before dying in 1995 in Hawaii following unsuccessful treatment for ovarian and uterine cancer."
Barack Obama,Lolo,"His mother spent most of the next two decades in Indonesia, divorcing Lolo in 1980 and earning a PhD degree in 1992, before dying in 1995 in Hawaii following unsuccessful treatment for ovarian and uterine cancer."
Barack Obama,1980,"His mother spent most of the next two decades in Indonesia, divorcing Lolo in 1980 and earning a PhD degree in 1992, before dying in 1995 in Hawaii following unsuccessful treatment for ovarian and uterine cancer."
Barack Obama,PhD,"His mother spent most of the next two decades in Indonesia, divorcing Lolo in 1980 and earning a PhD degree in 1992, before dying in 1995 in Hawaii following unsuccessful treatment for ovarian and uterine cancer."
Barack Obama,1992,"His mother spent most of the next two decades in Indonesia, divorcing Lolo in 1980 and earning a PhD degree in 1992, before dying in 1995 in Hawaii following unsuccessful treatment for ovarian and uterine cancer."
Barack Obama,1995,"His mother spent most of the next two decades in Indonesia, divorcing Lolo in 1980 and earning a PhD degree in 1992, before dying in 1995 in Hawaii following unsuccessful treatment for ovarian and uterine cancer."
Barack Obama,Hawaii,"His mother spent most of the next two decades in Indonesia, divorcing Lolo in 1980 and earning a PhD degree in 1992, before dying in 1995 in Hawaii following unsuccessful treatment for ovarian and uterine cancer."
Barack Obama,Scott,"Scott (2011), pp."
Barack Obama,2011,"Scott (2011), pp."
Barack Obama,pp,"Scott (2011), pp."
Barack Obama,214,"214, 294, 317346.Of his years in Honolulu, Obama wrote: ""The opportunity that Hawaii offered to experience a variety of cultures in a climate of mutual respect became an integral part of my world view, and a basis for the values that I hold most dear."""
Barack Obama,294,"214, 294, 317346.Of his years in Honolulu, Obama wrote: ""The opportunity that Hawaii offered to experience a variety of cultures in a climate of mutual respect became an integral part of my world view, and a basis for the values that I hold most dear."""
Barack Obama,317346.Of,"214, 294, 317346.Of his years in Honolulu, Obama wrote: ""The opportunity that Hawaii offered to experience a variety of cultures in a climate of mutual respect became an integral part of my world view, and a basis for the values that I hold most dear."""
Barack Obama,his years,"214, 294, 317346.Of his years in Honolulu, Obama wrote: ""The opportunity that Hawaii offered to experience a variety of cultures in a climate of mutual respect became an integral part of my world view, and a basis for the values that I hold most dear."""
Barack Obama,Honolulu,"214, 294, 317346.Of his years in Honolulu, Obama wrote: ""The opportunity that Hawaii offered to experience a variety of cultures in a climate of mutual respect became an integral part of my world view, and a basis for the values that I hold most dear."""
Barack Obama,Obama,"214, 294, 317346.Of his years in Honolulu, Obama wrote: ""The opportunity that Hawaii offered to experience a variety of cultures in a climate of mutual respect became an integral part of my world view, and a basis for the values that I hold most dear."""
Barack Obama,Hawaii,"214, 294, 317346.Of his years in Honolulu, Obama wrote: ""The opportunity that Hawaii offered to experience a variety of cultures in a climate of mutual respect became an integral part of my world view, and a basis for the values that I hold most dear."""
Barack Obama,Obama,"  for analysis of the political impact of the quote and Obama's more recent admission that he smoked marijuana as a teenager (""When I was a kid, I inhaled""), see:  After graduating from high school in 1979, Obama moved to Los Angeles to attend Occidental College on a full scholarship."
Barack Obama,1979,"  for analysis of the political impact of the quote and Obama's more recent admission that he smoked marijuana as a teenager (""When I was a kid, I inhaled""), see:  After graduating from high school in 1979, Obama moved to Los Angeles to attend Occidental College on a full scholarship."
Barack Obama,Obama,"  for analysis of the political impact of the quote and Obama's more recent admission that he smoked marijuana as a teenager (""When I was a kid, I inhaled""), see:  After graduating from high school in 1979, Obama moved to Los Angeles to attend Occidental College on a full scholarship."
Barack Obama,Los Angeles,"  for analysis of the political impact of the quote and Obama's more recent admission that he smoked marijuana as a teenager (""When I was a kid, I inhaled""), see:  After graduating from high school in 1979, Obama moved to Los Angeles to attend Occidental College on a full scholarship."
Barack Obama,Occidental College,"  for analysis of the political impact of the quote and Obama's more recent admission that he smoked marijuana as a teenager (""When I was a kid, I inhaled""), see:  After graduating from high school in 1979, Obama moved to Los Angeles to attend Occidental College on a full scholarship."
Barack Obama,February 1981,"In February 1981, Obama made his first public speech, calling for Occidental to participate in the disinvestment from South Africa in response to that nation's policy of apartheid."
Barack Obama,Obama,"In February 1981, Obama made his first public speech, calling for Occidental to participate in the disinvestment from South Africa in response to that nation's policy of apartheid."
Barack Obama,first,"In February 1981, Obama made his first public speech, calling for Occidental to participate in the disinvestment from South Africa in response to that nation's policy of apartheid."
Barack Obama,Occidental,"In February 1981, Obama made his first public speech, calling for Occidental to participate in the disinvestment from South Africa in response to that nation's policy of apartheid."
Barack Obama,South Africa,"In February 1981, Obama made his first public speech, calling for Occidental to participate in the disinvestment from South Africa in response to that nation's policy of apartheid."
Barack Obama,mid-1981,"In mid-1981, Obama traveled to Indonesia to visit his mother and half-sister Maya, and visited the families of college friends in Pakistan and India for three weeks."
Barack Obama,Obama,"In mid-1981, Obama traveled to Indonesia to visit his mother and half-sister Maya, and visited the families of college friends in Pakistan and India for three weeks."
Barack Obama,Indonesia,"In mid-1981, Obama traveled to Indonesia to visit his mother and half-sister Maya, and visited the families of college friends in Pakistan and India for three weeks."
Barack Obama,half,"In mid-1981, Obama traveled to Indonesia to visit his mother and half-sister Maya, and visited the families of college friends in Pakistan and India for three weeks."
Barack Obama,Maya,"In mid-1981, Obama traveled to Indonesia to visit his mother and half-sister Maya, and visited the families of college friends in Pakistan and India for three weeks."
Barack Obama,Pakistan,"In mid-1981, Obama traveled to Indonesia to visit his mother and half-sister Maya, and visited the families of college friends in Pakistan and India for three weeks."
Barack Obama,India,"In mid-1981, Obama traveled to Indonesia to visit his mother and half-sister Maya, and visited the families of college friends in Pakistan and India for three weeks."
Barack Obama,three weeks,"In mid-1981, Obama traveled to Indonesia to visit his mother and half-sister Maya, and visited the families of college friends in Pakistan and India for three weeks."
Barack Obama,1981,"Later in 1981, he transferred to Columbia University in New York City as a junior, where he majored in political science with a specialty in international relations  Obama (1995, 2004), pp. 133140."
Barack Obama,Columbia University,"Later in 1981, he transferred to Columbia University in New York City as a junior, where he majored in political science with a specialty in international relations  Obama (1995, 2004), pp. 133140."
Barack Obama,New York City,"Later in 1981, he transferred to Columbia University in New York City as a junior, where he majored in political science with a specialty in international relations  Obama (1995, 2004), pp. 133140."
Barack Obama,Obama,"Later in 1981, he transferred to Columbia University in New York City as a junior, where he majored in political science with a specialty in international relations  Obama (1995, 2004), pp. 133140."
Barack Obama,1995,"Later in 1981, he transferred to Columbia University in New York City as a junior, where he majored in political science with a specialty in international relations  Obama (1995, 2004), pp. 133140."
Barack Obama,2004,"Later in 1981, he transferred to Columbia University in New York City as a junior, where he majored in political science with a specialty in international relations  Obama (1995, 2004), pp. 133140."
Barack Obama,pp,"Later in 1981, he transferred to Columbia University in New York City as a junior, where he majored in political science with a specialty in international relations  Obama (1995, 2004), pp. 133140."
Barack Obama,133140,"Later in 1981, he transferred to Columbia University in New York City as a junior, where he majored in political science with a specialty in international relations  Obama (1995, 2004), pp. 133140."
Barack Obama,Mendell,"Mendell (2007), pp."
Barack Obama,2007,"Mendell (2007), pp."
Barack Obama,6263.Family,"6263.Family and personal lifeIn a 2006 interview, Obama highlighted the diversity of his extended family: ""It's like a little mini-United Nations,"" he said."
Barack Obama,2006,"6263.Family and personal lifeIn a 2006 interview, Obama highlighted the diversity of his extended family: ""It's like a little mini-United Nations,"" he said."
Barack Obama,Obama,"6263.Family and personal lifeIn a 2006 interview, Obama highlighted the diversity of his extended family: ""It's like a little mini-United Nations,"" he said."
Barack Obama,mini-United Nations,"6263.Family and personal lifeIn a 2006 interview, Obama highlighted the diversity of his extended family: ""It's like a little mini-United Nations,"" he said."
Barack Obama,Bernie Mac,"""I've got relatives who look like Bernie Mac, and I've got relatives who look like Margaret Thatcher.""Obama lived with anthropologist Sheila Miyoshi Jager while he was a community organizer in Chicago in the 1980s."
Barack Obama,Margaret Thatcher,"""I've got relatives who look like Bernie Mac, and I've got relatives who look like Margaret Thatcher.""Obama lived with anthropologist Sheila Miyoshi Jager while he was a community organizer in Chicago in the 1980s."
Barack Obama,Sheila Miyoshi,"""I've got relatives who look like Bernie Mac, and I've got relatives who look like Margaret Thatcher.""Obama lived with anthropologist Sheila Miyoshi Jager while he was a community organizer in Chicago in the 1980s."
Barack Obama,Jager,"""I've got relatives who look like Bernie Mac, and I've got relatives who look like Margaret Thatcher.""Obama lived with anthropologist Sheila Miyoshi Jager while he was a community organizer in Chicago in the 1980s."
Barack Obama,Chicago,"""I've got relatives who look like Bernie Mac, and I've got relatives who look like Margaret Thatcher.""Obama lived with anthropologist Sheila Miyoshi Jager while he was a community organizer in Chicago in the 1980s."
Barack Obama,the 1980s,"""I've got relatives who look like Bernie Mac, and I've got relatives who look like Margaret Thatcher.""Obama lived with anthropologist Sheila Miyoshi Jager while he was a community organizer in Chicago in the 1980s."
Barack Obama,May 2017,"The relationship was not made public until May 2017, several months after his presidency had ended."
Barack Obama,several months,"The relationship was not made public until May 2017, several months after his presidency had ended."
Barack Obama,June 1989,"In June 1989, Obama met Michelle Robinson when he was employed as a summer associate at the Chicago law firm of Sidley Austin."
Barack Obama,Obama,"In June 1989, Obama met Michelle Robinson when he was employed as a summer associate at the Chicago law firm of Sidley Austin."
Barack Obama,Michelle Robinson,"In June 1989, Obama met Michelle Robinson when he was employed as a summer associate at the Chicago law firm of Sidley Austin."
Barack Obama,Chicago,"In June 1989, Obama met Michelle Robinson when he was employed as a summer associate at the Chicago law firm of Sidley Austin."
Barack Obama,Sidley Austin,"In June 1989, Obama met Michelle Robinson when he was employed as a summer associate at the Chicago law firm of Sidley Austin."
Barack Obama,Obama,"Obama (2006), pp. 327332."
Barack Obama,2006,"Obama (2006), pp. 327332."
Barack Obama,pp,"Obama (2006), pp. 327332."
Barack Obama,327332,"Obama (2006), pp. 327332."
Barack Obama,Obama,"See also: Obama is a supporter of the Chicago White Sox, and he threw out the first pitch at the 2005 ALCS when he was still a senator."
Barack Obama,the Chicago White Sox,"See also: Obama is a supporter of the Chicago White Sox, and he threw out the first pitch at the 2005 ALCS when he was still a senator."
Barack Obama,first,"See also: Obama is a supporter of the Chicago White Sox, and he threw out the first pitch at the 2005 ALCS when he was still a senator."
Barack Obama,the 2005 ALCS,"See also: Obama is a supporter of the Chicago White Sox, and he threw out the first pitch at the 2005 ALCS when he was still a senator."
Barack Obama,2005,"In 2005, the Obama family applied the proceeds of a book deal and moved from a Hyde Park, Chicago condominium to a $1.6 The purchase of an adjacent lotand sale of part of it to Obama by the wife of developer, campaign donor and friend Tony Rezkoattracted media attention because of Rezko's subsequent indictment and conviction on political corruption charges that were unrelated to Obama."
Barack Obama,Obama,"In 2005, the Obama family applied the proceeds of a book deal and moved from a Hyde Park, Chicago condominium to a $1.6 The purchase of an adjacent lotand sale of part of it to Obama by the wife of developer, campaign donor and friend Tony Rezkoattracted media attention because of Rezko's subsequent indictment and conviction on political corruption charges that were unrelated to Obama."
Barack Obama,Hyde Park,"In 2005, the Obama family applied the proceeds of a book deal and moved from a Hyde Park, Chicago condominium to a $1.6 The purchase of an adjacent lotand sale of part of it to Obama by the wife of developer, campaign donor and friend Tony Rezkoattracted media attention because of Rezko's subsequent indictment and conviction on political corruption charges that were unrelated to Obama."
Barack Obama,Chicago,"In 2005, the Obama family applied the proceeds of a book deal and moved from a Hyde Park, Chicago condominium to a $1.6 The purchase of an adjacent lotand sale of part of it to Obama by the wife of developer, campaign donor and friend Tony Rezkoattracted media attention because of Rezko's subsequent indictment and conviction on political corruption charges that were unrelated to Obama."
Barack Obama,1.6,"In 2005, the Obama family applied the proceeds of a book deal and moved from a Hyde Park, Chicago condominium to a $1.6 The purchase of an adjacent lotand sale of part of it to Obama by the wife of developer, campaign donor and friend Tony Rezkoattracted media attention because of Rezko's subsequent indictment and conviction on political corruption charges that were unrelated to Obama."
Barack Obama,Obama,"In 2005, the Obama family applied the proceeds of a book deal and moved from a Hyde Park, Chicago condominium to a $1.6 The purchase of an adjacent lotand sale of part of it to Obama by the wife of developer, campaign donor and friend Tony Rezkoattracted media attention because of Rezko's subsequent indictment and conviction on political corruption charges that were unrelated to Obama."
Barack Obama,Tony Rezkoattracted,"In 2005, the Obama family applied the proceeds of a book deal and moved from a Hyde Park, Chicago condominium to a $1.6 The purchase of an adjacent lotand sale of part of it to Obama by the wife of developer, campaign donor and friend Tony Rezkoattracted media attention because of Rezko's subsequent indictment and conviction on political corruption charges that were unrelated to Obama."
Barack Obama,Rezko,"In 2005, the Obama family applied the proceeds of a book deal and moved from a Hyde Park, Chicago condominium to a $1.6 The purchase of an adjacent lotand sale of part of it to Obama by the wife of developer, campaign donor and friend Tony Rezkoattracted media attention because of Rezko's subsequent indictment and conviction on political corruption charges that were unrelated to Obama."
Barack Obama,Obama,"In 2005, the Obama family applied the proceeds of a book deal and moved from a Hyde Park, Chicago condominium to a $1.6 The purchase of an adjacent lotand sale of part of it to Obama by the wife of developer, campaign donor and friend Tony Rezkoattracted media attention because of Rezko's subsequent indictment and conviction on political corruption charges that were unrelated to Obama."
Barack Obama,December 2007,"In December 2007, Money Magazine estimated Obama's net worth at $1.3Religious viewsObama is a Protestant Christian whose religious views developed in his adult life."
Barack Obama,Money Magazine,"In December 2007, Money Magazine estimated Obama's net worth at $1.3Religious viewsObama is a Protestant Christian whose religious views developed in his adult life."
Barack Obama,Obama,"In December 2007, Money Magazine estimated Obama's net worth at $1.3Religious viewsObama is a Protestant Christian whose religious views developed in his adult life."
Barack Obama,1.3Religious,"In December 2007, Money Magazine estimated Obama's net worth at $1.3Religious viewsObama is a Protestant Christian whose religious views developed in his adult life."
Barack Obama,Protestant Christian,"In December 2007, Money Magazine estimated Obama's net worth at $1.3Religious viewsObama is a Protestant Christian whose religious views developed in his adult life."
Barack Obama,Obama,"Obama explained how, through working with black churches as a community organizer while in his twenties, he came to understand ""the power of the African-American religious tradition to spur social change."
Barack Obama,his twenties,"Obama explained how, through working with black churches as a community organizer while in his twenties, he came to understand ""the power of the African-American religious tradition to spur social change."
Barack Obama,African-American,"Obama explained how, through working with black churches as a community organizer while in his twenties, he came to understand ""the power of the African-American religious tradition to spur social change."
Barack Obama,January 2008,"""In January 2008, Obama told Christianity Today: ""I am a Christian, and I am a devout Christian."
Barack Obama,Obama,"""In January 2008, Obama told Christianity Today: ""I am a Christian, and I am a devout Christian."
Barack Obama,Christianity Today,"""In January 2008, Obama told Christianity Today: ""I am a Christian, and I am a devout Christian."
Barack Obama,Christian,"""In January 2008, Obama told Christianity Today: ""I am a Christian, and I am a devout Christian."
Barack Obama,Christian,"""In January 2008, Obama told Christianity Today: ""I am a Christian, and I am a devout Christian."
Barack Obama,Trinity United Church of Christ,"""Obama met Trinity United Church of Christ pastor Jeremiah Wright in October 1987 and became a member of Trinity in 1992."
Barack Obama,Jeremiah Wright,"""Obama met Trinity United Church of Christ pastor Jeremiah Wright in October 1987 and became a member of Trinity in 1992."
Barack Obama,October 1987,"""Obama met Trinity United Church of Christ pastor Jeremiah Wright in October 1987 and became a member of Trinity in 1992."
Barack Obama,Trinity,"""Obama met Trinity United Church of Christ pastor Jeremiah Wright in October 1987 and became a member of Trinity in 1992."
Barack Obama,1992,"""Obama met Trinity United Church of Christ pastor Jeremiah Wright in October 1987 and became a member of Trinity in 1992."
Barack Obama,Obama,"During Obama's first presidential campaign in May 2008, he resigned from Trinity after some of Wright's statements were criticized."
Barack Obama,first,"During Obama's first presidential campaign in May 2008, he resigned from Trinity after some of Wright's statements were criticized."
Barack Obama,May 2008,"During Obama's first presidential campaign in May 2008, he resigned from Trinity after some of Wright's statements were criticized."
Barack Obama,Trinity,"During Obama's first presidential campaign in May 2008, he resigned from Trinity after some of Wright's statements were criticized."
Barack Obama,Wright,"During Obama's first presidential campaign in May 2008, he resigned from Trinity after some of Wright's statements were criticized."
Barack Obama,2016,"In 2016, he said that he gets inspiration from a few items that remind him ""of all the different people I've met along the way"", adding: ""I carry these around all the time."
Barack Obama,Pope Francis,"The items, ""a whole bowl full"", include rosary beads given to him by Pope Francis, a figurine of the Hindu deity Hanuman, a Coptic cross from Ethiopia, a small Buddha statue given by a monk, and a metal poker chip that used to be the lucky charm of a motorcyclist in Iowa."
Barack Obama,Hindu,"The items, ""a whole bowl full"", include rosary beads given to him by Pope Francis, a figurine of the Hindu deity Hanuman, a Coptic cross from Ethiopia, a small Buddha statue given by a monk, and a metal poker chip that used to be the lucky charm of a motorcyclist in Iowa."
Barack Obama,Hanuman,"The items, ""a whole bowl full"", include rosary beads given to him by Pope Francis, a figurine of the Hindu deity Hanuman, a Coptic cross from Ethiopia, a small Buddha statue given by a monk, and a metal poker chip that used to be the lucky charm of a motorcyclist in Iowa."
Barack Obama,Coptic,"The items, ""a whole bowl full"", include rosary beads given to him by Pope Francis, a figurine of the Hindu deity Hanuman, a Coptic cross from Ethiopia, a small Buddha statue given by a monk, and a metal poker chip that used to be the lucky charm of a motorcyclist in Iowa."
Barack Obama,Ethiopia,"The items, ""a whole bowl full"", include rosary beads given to him by Pope Francis, a figurine of the Hindu deity Hanuman, a Coptic cross from Ethiopia, a small Buddha statue given by a monk, and a metal poker chip that used to be the lucky charm of a motorcyclist in Iowa."
Barack Obama,Buddha,"The items, ""a whole bowl full"", include rosary beads given to him by Pope Francis, a figurine of the Hindu deity Hanuman, a Coptic cross from Ethiopia, a small Buddha statue given by a monk, and a metal poker chip that used to be the lucky charm of a motorcyclist in Iowa."
Barack Obama,Iowa,"The items, ""a whole bowl full"", include rosary beads given to him by Pope Francis, a figurine of the Hindu deity Hanuman, a Coptic cross from Ethiopia, a small Buddha statue given by a monk, and a metal poker chip that used to be the lucky charm of a motorcyclist in Iowa."
Barack Obama,Harvard Law SchoolTwo years,"Law careerCommunity organizer and Harvard Law SchoolTwo years after graduating from Columbia, Obama moved from New York to Chicago when he was hired as director of the Developing Communities Project, a church-based community organization originally comprising eight Catholic parishes in Roseland,Roseland, West Pullman,West Pullman, and Riverdale,Riverdale on Chicago's South Side,South Side."
Barack Obama,Columbia,"Law careerCommunity organizer and Harvard Law SchoolTwo years after graduating from Columbia, Obama moved from New York to Chicago when he was hired as director of the Developing Communities Project, a church-based community organization originally comprising eight Catholic parishes in Roseland,Roseland, West Pullman,West Pullman, and Riverdale,Riverdale on Chicago's South Side,South Side."
Barack Obama,Obama,"Law careerCommunity organizer and Harvard Law SchoolTwo years after graduating from Columbia, Obama moved from New York to Chicago when he was hired as director of the Developing Communities Project, a church-based community organization originally comprising eight Catholic parishes in Roseland,Roseland, West Pullman,West Pullman, and Riverdale,Riverdale on Chicago's South Side,South Side."
Barack Obama,New York,"Law careerCommunity organizer and Harvard Law SchoolTwo years after graduating from Columbia, Obama moved from New York to Chicago when he was hired as director of the Developing Communities Project, a church-based community organization originally comprising eight Catholic parishes in Roseland,Roseland, West Pullman,West Pullman, and Riverdale,Riverdale on Chicago's South Side,South Side."
Barack Obama,Chicago,"Law careerCommunity organizer and Harvard Law SchoolTwo years after graduating from Columbia, Obama moved from New York to Chicago when he was hired as director of the Developing Communities Project, a church-based community organization originally comprising eight Catholic parishes in Roseland,Roseland, West Pullman,West Pullman, and Riverdale,Riverdale on Chicago's South Side,South Side."
Barack Obama,the Developing Communities Project,"Law careerCommunity organizer and Harvard Law SchoolTwo years after graduating from Columbia, Obama moved from New York to Chicago when he was hired as director of the Developing Communities Project, a church-based community organization originally comprising eight Catholic parishes in Roseland,Roseland, West Pullman,West Pullman, and Riverdale,Riverdale on Chicago's South Side,South Side."
Barack Obama,eight,"Law careerCommunity organizer and Harvard Law SchoolTwo years after graduating from Columbia, Obama moved from New York to Chicago when he was hired as director of the Developing Communities Project, a church-based community organization originally comprising eight Catholic parishes in Roseland,Roseland, West Pullman,West Pullman, and Riverdale,Riverdale on Chicago's South Side,South Side."
Barack Obama,Catholic,"Law careerCommunity organizer and Harvard Law SchoolTwo years after graduating from Columbia, Obama moved from New York to Chicago when he was hired as director of the Developing Communities Project, a church-based community organization originally comprising eight Catholic parishes in Roseland,Roseland, West Pullman,West Pullman, and Riverdale,Riverdale on Chicago's South Side,South Side."
Barack Obama,Roseland,"Law careerCommunity organizer and Harvard Law SchoolTwo years after graduating from Columbia, Obama moved from New York to Chicago when he was hired as director of the Developing Communities Project, a church-based community organization originally comprising eight Catholic parishes in Roseland,Roseland, West Pullman,West Pullman, and Riverdale,Riverdale on Chicago's South Side,South Side."
