Title,Named-entity,Frequency
Vladimir Putin,Scott Morrison,1
Vladimir Putin,Jacinda Ardern,1
Vladimir Putin,Fijian,1
Vladimir Putin,Frank Bainimarama,1
Vladimir Putin,Fiji,1
Vladimir Putin,Pacific Island,1
Vladimir Putin,www.fbcnews.com.fj,1
Vladimir Putin,Middle East,1
Vladimir Putin,North Africa,1
Vladimir Putin,16 October 2007,1
Vladimir Putin,Iran,3
Vladimir Putin,the Second Caspian Summit,1
Vladimir Putin,Tehran,1
Vladimir Putin,Iranian,1
Vladimir Putin,April 2008,1
Vladimir Putin,2000 to 2010,1
Vladimir Putin,around $1.5billion,1
Vladimir Putin,Damascus Moscow's,1
Vladimir Putin,seventh,1
Vladimir Putin,June 2012,1
Vladimir Putin,Paris,1
Vladimir Putin,French,4
Vladimir Putin,Franois Hollande,1
Vladimir Putin,Bashar Al-Assad,1
Vladimir Putin,Assad,1
Vladimir Putin,Iraq,1
Vladimir Putin,11 September 2013,1
Vladimir Putin,October 2019,1
Vladimir Putin,the United Arab Emirates,1
Vladimir Putin,six,1
Vladimir Putin,Abu Dhabi,1
Vladimir Putin,Prince Mohammed bin Zayed,1
Vladimir Putin,One,1
Vladimir Putin,Emirati,1
Vladimir Putin,Mubadala,1
Vladimir Putin,1.3bn,1
Vladimir Putin,22 October 2021,1
Vladimir Putin,Israel,2
Vladimir Putin,Israeli,1
Vladimir Putin,Naftali Bennett,1
Vladimir Putin,the Levada Center,2
Vladimir Putin,Denis Volkov,2
Vladimir Putin,June 2007,1
Vladimir Putin,81%,1
Vladimir Putin,83%,2
Vladimir Putin,87%,1
Vladimir Putin,6 August 2014.Observers,1
Vladimir Putin,Norman Stone,1
Vladimir Putin,Times,1
Vladimir Putin,2009,1
Vladimir Putin,Just 14%,1
Vladimir Putin,18%,1
Vladimir Putin,Newsweek,1
Vladimir Putin,June 2017,1
Vladimir Putin,Levada Center,1
Vladimir Putin,67 percent,1
Vladimir Putin,"corruption""",1
Vladimir Putin,July 2018,1
Vladimir Putin,63%,1
Vladimir Putin,just 49%,1
Vladimir Putin,January 2019,2
Vladimir Putin,33.4%,1
Vladimir Putin,1725,1
Vladimir Putin,Vladimir Milov,1
Vladimir Putin,32%,1
Vladimir Putin,41%,1
Vladimir Putin,60%,1
Vladimir Putin,55+ age,1
Vladimir Putin,May 2020,1
Vladimir Putin,67.9%,1
Vladimir Putin,May 2021,1
Vladimir Putin,Levada,1
Vladimir Putin,33%,1
Vladimir Putin,this weekend,1
Vladimir Putin,40%,1
Vladimir Putin,November 2021,2
Vladimir Putin,as low as 2030%,1
Vladimir Putin,Volga,1
Vladimir Putin,26-28 February 2022,1
Vladimir Putin,Russian Field,1
Vladimir Putin,58.8%,1
Vladimir Putin,Another 26 percent,1
Vladimir Putin,28 February to,1
Vladimir Putin,1 March,1
Vladimir Putin,58%,1
Vladimir Putin,30 March,1
Vladimir Putin,The Levada Center's,1
Vladimir Putin,Garry Kasparov,1
Vladimir Putin,Chechen Republic,1
Vladimir Putin,Ramzan Kadyrov,1
Vladimir Putin,Chechen,2
Vladimir Putin,[ State Building,1
Vladimir Putin,278,1
Vladimir Putin,Brian D. Taylor,1
Vladimir Putin,Cambridge University Press,1
Vladimir Putin,2011.Russia,1
Vladimir Putin,The Economist Intelligence Unit,1
Vladimir Putin,"2011,Following",1
Vladimir Putin,Alexei Navalny,2
Vladimir Putin,the day,1
Vladimir Putin,18 July 2018,1
Vladimir Putin,www.economist.com,1
Vladimir Putin,November,3
Vladimir Putin,2021Following,1
Vladimir Putin,2 March 2022,1
Vladimir Putin,the United Nations,1
Vladimir Putin,Sergiy Kyslytsya,1
Vladimir Putin,Adolf Hitler,1
Vladimir Putin,Hitler,2
Vladimir Putin,Latvian,1
Vladimir Putin,Krisjanis Karins,1
Vladimir Putin,millions,1
Vladimir Putin,Latvia,1
Vladimir Putin,Gabrielius Landsbergis,1
Vladimir Putin,www.irishtimes.com,1
Vladimir Putin,Macron,1
Vladimir Putin,France,3
Vladimir Putin,Putin-Macron,1
Vladimir Putin,Jean-Yves Le Drian,1
Vladimir Putin,Boris Johnson,2
Vladimir Putin,Slavic,2
Vladimir Putin,Kremlinologists,1
Vladimir Putin,the Time Person of the Year,1
Vladimir Putin,Time,1
Vladimir Putin,World'World,1
Vladimir Putin,every year,1
Vladimir Putin,Putinisms Putin,1
Vladimir Putin,annual,1
Vladimir Putin,Q&A,1
Vladimir Putin,November 2020In April 2008,1
Vladimir Putin,the Moskovsky Korrespondent,1
Vladimir Putin,Lyudmila,3
Vladimir Putin,Alina Kabaeva,1
Vladimir Putin,6 June 2013,1
Vladimir Putin,1 April 2014,1
Vladimir Putin,approximately 3.7million rubles,1
Vladimir Putin,"280,000",1
Vladimir Putin,March 2007,1
Vladimir Putin,100160billion,1
Vladimir Putin,Stanislav Belkovsky,1
Vladimir Putin,40billion,2
Vladimir Putin,April 2016,1
Vladimir Putin,11million,1
Vladimir Putin,Panamanian,1
Vladimir Putin,Mossack Fonseca,1
Vladimir Putin,Sddeutsche Zeitung,4
Vladimir Putin,Washington,1
Vladimir Putin,International Consortium of Investigative Journalists,1
Vladimir Putin,the Panama Papers,1
Vladimir Putin,2billion,2
Vladimir Putin,Der Zirkel der Macht von Vladimir Putin,1
Vladimir Putin,Wladimir Putin,1
Vladimir Putin,2bn,1
Vladimir Putin,Arkady,1
Vladimir Putin,Boris Rotenberg,1
Vladimir Putin,Bank Rossiya,1
Vladimir Putin,the U.S. State Department,1
Vladimir Putin,Sergei Roldugin,1
Vladimir Putin,$100m,1
Vladimir Putin,Residences,1
Vladimir Putin,August 2012,1
Vladimir Putin,20,1
Vladimir Putin,nine,1
Vladimir Putin,12 years,1
Vladimir Putin,Solovyovka,1
Vladimir Putin,Lake Komsomolskoye,1
Vladimir Putin,the Karelian Isthmus,1
Vladimir Putin,Priozersky District,1
Vladimir Putin,Leningrad Oblast,1
Vladimir Putin,St. Petersburg,1
Vladimir Putin,Ozero,2
Vladimir Putin,Fiona Hill,1
Vladimir Putin,Clifford G. Gaddy,1
Vladimir Putin,14 February,1
Vladimir Putin,Italianate,1
Vladimir Putin,US$1billionOn,1
Vladimir Putin,19 January 2021,1
Vladimir Putin,two days,1
Vladimir Putin,FBK,1
Vladimir Putin,Navalny,2
Vladimir Putin,39,1
Vladimir Putin,Monaco,2
Vladimir Putin,over 100 billion rubles,1
Vladimir Putin,$1.35 billion,1
Vladimir Putin,billions of dollars,1
Vladimir Putin,Jerrold Post,1
Vladimir Putin,the Center for the Analysis of Personality and Political Behavior,1
Vladimir Putin,"Konni, Buffy, Yume,",1
Vladimir Putin,Verni,1
Vladimir Putin,Pasha,1
Vladimir Putin,Konni,1
Vladimir Putin,Rodeo,1
Vladimir Putin,Religion Putin,1
Vladimir Putin,Russian Orthodox,2
Vladimir Putin,Christian,1
Vladimir Putin,1993,1
Vladimir Putin,August 1996,1
Vladimir Putin,22 March 2008,1
Vladimir Putin,Sports Putin,1
Vladimir Putin,FC Zenit Saint Petersburg,1
Vladimir Putin,11 years old,1
Vladimir Putin,Judo,2
Vladimir Putin,Practice,1
Vladimir Putin,English,1
Vladimir Putin,"style""width:25%",1
Vladimir Putin,7 March 2001,1
Vladimir Putin,Vietnam Order,1
Vladimir Putin,Ho Chi Minh,1
Vladimir Putin,Trn,1
Vladimir Putin,Lng Vietnam's,1
Vladimir Putin,January 2004,1
Vladimir Putin,Kazakhstan Order of the Golden Eagle,1
Vladimir Putin,Nursultan Nazarbayev,1
Vladimir Putin,Kazakhstan,2
Vladimir Putin,September,1
Vladimir Putin,Jacques Chirac,1
Vladimir Putin,Grand Cross,1
Vladimir Putin,October 2007,1
Vladimir Putin,Tajikistan,2
Vladimir Putin,Ismoili Somoni,1
Vladimir Putin,Emomali Rahmon,2
Vladimir Putin,Ismoili Somoni Order,1
Vladimir Putin,February 2007,1
Vladimir Putin,Saudi Arabia,1
Vladimir Putin,Saudis,1
Vladimir Putin,20 February 2007,1
Vladimir Putin,Saudi Arabia's,1
Vladimir Putin,award- 10 September 2007,1
Vladimir Putin,UAE Order of Zayed[ Putin Receives Top UAE's,1
Vladimir Putin,"Decoration, Order of Zayed]",1
Vladimir Putin,10 September 2007,1
Vladimir Putin,Khalifa,1
Vladimir Putin,April 2010,1
Vladimir Putin,Liberator,1
Vladimir Putin,October 2013,1
Vladimir Putin,Albert II,1
Vladimir Putin,Albert Monaco's,1
Vladimir Putin,Cuba,2
Vladimir Putin,Jos Mart,1
Vladimir Putin,Ral Castro,1
Vladimir Putin,October 2014,1
Vladimir Putin,Tomislav Nikoli Grand Collar,1
Vladimir Putin,October 2017,1
Vladimir Putin,Turkmenistan,1
Vladimir Putin,Gurbanguly,1
Vladimir Putin,22,1
Vladimir Putin,November 2017,1
Vladimir Putin,Manas,1
Vladimir Putin,Almazbek,1
Vladimir Putin,8 June 2018,1
Vladimir Putin,Xi JinpingPeople's,1
Vladimir Putin,Republic of China's,1
Vladimir Putin,28 May 2019,1
Vladimir Putin,Nehru,1
Vladimir Putin,UniversityAzerbaijan-2001Yerevan State,1
Vladimir Putin,UniversityGreece-2010Yong,1
Vladimir Putin,Sheikh ul-IslamA,1
Vladimir Putin,March 2011Order,1
Vladimir Putin,Saint SavaSerbian Orthodox Church's,1
Vladimir Putin,International Peace Research Centre,1
Vladimir Putin,the Confucius Peace Prize,1
Vladimir Putin,Recognition,1
Vladimir Putin,December 2007Time,1
Vladimir Putin,final year,1
Vladimir Putin,weekly,1
Vladimir Putin,Putin AvenueThe,1
Vladimir Putin,Grozny,1
Vladimir Putin,Republic of Chechnya,1
Vladimir Putin,the Victory Avenue,1
Vladimir Putin,the Vladimir Putin Avenue,1
Vladimir Putin,Ramzan Kadyrov.-17 February,1
Vladimir Putin,Tian Shan,1
Vladimir Putin,Vladimir Putin Peak,1
Vladimir Putin,Asmus,1
Vladimir Putin,Ronald,1
Vladimir Putin,A Little War,1
Vladimir Putin,the Future of the West,1
Vladimir Putin,NYU,1
Vladimir Putin,Frye,1
Vladimir Putin,Princeton University Press,1
Vladimir Putin,"Gessen, Masha (",1
Vladimir Putin,Lipman,1
Vladimir Putin,Foreign Affairs 95#1,1
Vladimir Putin,Myers,1
Vladimir Putin,Steven Lee,1
Vladimir Putin,Naylor,1
Vladimir Putin,Aliide,1
Vladimir Putin,East,1
Vladimir Putin,the New Baltic Front,1
Vladimir Putin,I.B. Tauris,1
Vladimir Putin,256,1
Vladimir Putin,Rosefielde,1
Vladimir Putin,Steven,1
Vladimir Putin,Bloomsbury,1
Vladimir Putin,Sakwa,1
Vladimir Putin,Sperling,1
Vladimir Putin,Valerie,1
Vladimir Putin,& Putin,1
Vladimir Putin,Oxford,1
Vladimir Putin,360,1
Vladimir Putin,Kathryn E.,1
Vladimir Putin,Oxford University Press,1
Vladimir Putin,Toal,1
Vladimir Putin,Gerard,1
Vladimir Putin,two decades,1
Vladimir Putin,Greyness,1
Vladimir Putin,22 March 2022,1
Vladimir Putin,[ Official Kremlin Personal Website,1
Vladimir Putin,201213,1
Vladimir Putin,Stratfor,1
Vladimir Putin,WikiLeaks Navboxestitle,1
Vladimir Putin,Vladimir Putind,1
Vladimir Putin,Vladimir Putinn,1
Vladimir Putin,Vladimir Putinportal1,1
